household_key,age,gender,education,marital_status,household_size_f,employment_income,other_income,windfall_income,agri_income,non_agri_income,transfer_income,total_income,food_expenditure,nonfood_expenditure,total_expenditure,expense_to_income_ratio,financial_surplus,savings_ratio,per_capita_income,employment_capacity,debt_amount,debt_records,debt_sources,debt_to_income_ratio,credit_card_debt,has_credit_card_debt,has_creditmix_match,credit_score,credit_defaulted,credit_clv,credit_fraud_txn,cc_utilization_ratio,cc_late_payments,cc_credit_lines,cc_debt_to_income_ratio,cc_total_spend_last_year,cc_avg_txn_amount,cc_total_txns,cc_tenure_years,vehicle_ownership,instalment_goods_flag,instalment_amount,financial_health_score,financial_risk_level
111037_5_1,43.0,1.0,11.0,1,4,52000.0,0.0,0.0,0.0,0.0,0.0,52000.0,5835,42428,48263,0.9281167669852503,3737.0,0.07186400261533432,13000.0,1.0,20.0,1.0,10.0,3.205123068713031e-05,0.0,2.0,1,606.0,0.0,50728.0,0.0,0.59,1.0,6.0,0.36,12900.0,444.1283870967742,31.0,13.0,0,2.0,0.0,90.8,Low Risk
111037_9_1,76.0,2.0,5.0,1,3,45000.0,0.0,0.0,0.0,0.0,1900.0,46900.0,4404,36935,41339,0.881409778043112,5561.0,0.1185689004498838,15633.333333333334,1.0,20.0,1.0,10.0,3.5536539558387423e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,88.2,Low Risk
111038_3_1,58.0,2.0,13.0,1,4,140000.0,0.0,0.0,0.0,0.0,100000.0,240000.0,9766,205630,215396,0.8974795938350257,24604.0,0.10251623951566868,60000.0,0.6666666666666666,2111030.0,1.0,14.0,0.7329962732651829,25000.0,1.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,87.8,Low Risk
111039_1_1,62.0,2.0,19.0,1,1,0.0,0.0,0.0,0.0,0.0,2500.0,2500.0,2065,4669,6734,2.6925229908036785,-4234.0,-1.692922830867653,2500.0,0.0,20028.0,1.0,12.0,0.6675777474084197,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,59.7,High Risk
111039_5_1,59.0,1.0,8.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4654,35870,40524,5.0,-40524.0,-3.0,0.0,0.0,8020.0,1.0,12.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,4.2,High Risk
111040_1_1,38.0,1.0,4.0,1,5,46000.0,0.0,15000.0,0.0,0.0,0.0,61000.0,6634,55433,62067,1.0174751233586334,-1067.0,-0.01749151653251586,12200.0,0.5,21036.0,1.0,14.0,0.028737665658926697,0.0,2.0,1,659.0,1.0,25051.0,1.0,0.81,1.0,5.0,0.91,16693.0,668.7516666666667,24.0,15.0,0,2.0,0.0,78.6,Medium Risk
111040_5_1,64.0,1.0,1.0,2,8,33000.0,0.0,50000.0,0.0,0.0,0.0,83000.0,12455,147374,159829,1.925627402079493,-76829.0,-0.9256394501271069,10375.0,0.14285714285714285,20720.0,1.0,12.0,0.020803191964666703,0.0,2.0,1,692.0,0.0,27272.0,1.0,0.32,2.0,4.0,0.88,8838.0,481.1125925925927,27.0,0.0,2,1.0,20700.0,57.8,High Risk
111041_2_1,62.0,1.0,13.0,1,6,260000.0,0.0,0.0,0.0,0.0,0.0,260000.0,11636,284083,295719,1.1373763947061741,-35719.0,-0.1373802408452275,43333.333333333336,0.3333333333333333,1830020.0,1.0,12.0,0.5865446837997809,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,82.8,Medium Risk
111041_6_1,49.0,1.0,13.0,1,5,145000.0,30000.0,0.0,0.0,0.0,0.0,175000.0,11497,193829,205326,1.173284724087291,-30326.0,-0.17329043834035235,35000.0,0.3333333333333333,1088029.0,1.0,14.0,0.518108800900571,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,79.8,Medium Risk
111042_10_1,31.0,1.0,10.0,2,3,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,2482,16687,19169,0.6389453684877171,10831.0,0.3610212992900237,10000.0,0.5,20.0,1.0,10.0,5.555540123499657e-05,0.0,2.0,1,656.0,0.0,23557.0,0.0,0.21,2.0,1.0,0.63,6354.0,491.87578947368416,19.0,26.0,0,2.0,0.0,86.1,Low Risk
111042_1_1,56.0,1.0,15.0,2,4,145000.0,0.0,0.0,0.0,0.0,0.0,145000.0,8881,179553,188434,1.2995358652698947,-43434.0,-0.29954276177405675,36250.0,0.75,20.0,1.0,10.0,1.149424626767456e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,84.2,Medium Risk
111043_6_1,57.0,1.0,13.0,2,5,80000.0,0.0,0.0,0.0,0.0,38000.0,118000.0,13182,328756,341938,2.897755103770307,-223938.0,-1.8977635782747604,23600.0,0.6666666666666666,1832624.0,1.0,18.0,1.294225074699806,0.0,2.0,1,572.0,0.0,39060.0,0.0,0.08,2.0,1.0,0.51,23656.0,614.8036842105263,19.0,23.0,2,1.0,6600.0,54.5,High Risk
111044_1_1,56.0,1.0,13.0,1,4,70000.0,0.0,0.0,0.0,0.0,0.0,70000.0,4373,192333,196706,2.8100455707775605,-126706.0,-1.8100598562877672,17500.0,0.3333333333333333,700022.0,1.0,14.0,0.8333585317160337,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,58.3,High Risk
111044_5_1,60.0,1.0,15.0,1,5,48000.0,240000.0,0.0,0.0,0.0,0.0,288000.0,5450,31270,36720,0.12749955729320384,251280.0,0.8724969704966302,57600.0,0.25,150028.0,1.0,12.0,0.043410867068614856,0.0,2.0,1,657.0,1.0,46186.0,1.0,0.83,1.0,4.0,0.75,10664.0,658.0157894736842,19.0,8.0,0,2.0,0.0,84.0,Medium Risk
111045_1_1,42.0,1.0,15.0,2,3,433000.0,0.0,0.0,0.0,0.0,0.0,433000.0,6269,297441,303710,0.7014071561035656,129290.0,0.29859053443294586,144333.33333333334,1.0,300024.0,1.0,14.0,0.05774132837926706,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,100.0,Low Risk
111045_7_1,43.0,1.0,10.0,1,4,48000.0,0.0,0.0,0.0,0.0,0.0,48000.0,3834,68514,72348,1.507218599612508,-24348.0,-0.5072394325118227,12000.0,0.5,20.0,1.0,10.0,3.472216194069107e-05,0.0,2.0,1,702.0,1.0,11116.0,0.0,0.73,2.0,1.0,0.86,8680.0,738.2431578947369,19.0,6.0,1,2.0,0.0,67.8,High Risk
111046_1_1,51.0,1.0,11.0,1,5,17600.0,15000.0,0.0,0.0,0.0,0.0,32600.0,3415,25645,29060,0.8913836998865066,3540.0,0.10858562620778504,6520.0,0.5,1523.0,1.0,12.0,0.0038931393324659193,0.0,2.0,1,648.0,0.0,33273.0,0.0,0.03,0.0,3.0,0.73,8283.0,340.44105263157894,19.0,27.0,0,2.0,0.0,80.9,Medium Risk
111046_6_1,65.0,1.0,11.0,2,5,65000.0,0.0,59000.0,0.0,0.0,0.0,124000.0,4200,59920,64120,0.5170926040919025,59880.0,0.48289933145700437,24800.0,0.6666666666666666,1034024.0,1.0,14.0,0.6949081351423823,0.0,2.0,1,623.0,0.0,51121.0,0.0,0.04,1.0,6.0,0.21,16831.0,405.92894736842106,19.0,7.0,2,2.0,0.0,88.3,Low Risk
111047_1_1,67.0,1.0,5.0,2,3,37200.0,0.0,0.0,0.0,0.0,0.0,37200.0,3682,38694,42376,1.1391091637321578,-5176.0,-0.13913604472998037,12400.0,1.0,50022.0,1.0,12.0,0.1120562005909485,0.0,2.0,1,555.0,0.0,21998.0,1.0,0.71,1.0,1.0,0.47,11336.0,424.0039130434783,23.0,24.0,2,2.0,0.0,88.3,Low Risk
111047_6_1,39.0,1.0,19.0,1,5,37500.0,0.0,0.0,0.0,0.0,0.0,37500.0,7770,59377,67147,1.790538918962161,-29647.0,-0.7905655849177355,7500.0,0.5,250020.0,1.0,12.0,0.555598765336077,0.0,2.0,1,667.0,1.0,27569.0,1.0,0.96,3.0,4.0,0.53,13341.0,465.668125,16.0,27.0,1,2.0,0.0,63.8,High Risk
111048_10_1,36.0,1.0,13.0,2,3,53000.0,0.0,0.0,0.0,0.0,0.0,53000.0,4613,80190,84803,1.600026414595951,-31803.0,-0.6000452821644875,17666.666666666668,0.5,50028.0,1.0,12.0,0.07866025367884642,0.0,2.0,1,605.0,1.0,41710.0,0.0,0.91,0.0,2.0,0.38,16997.0,499.72,29.0,1.0,2,2.0,0.0,67.0,High Risk
111048_1_1,47.0,1.0,11.0,1,5,0.0,0.0,3061800.0,15000.0,0.0,0.0,3076800.0,6640,2092369,2099009,0.682204991483037,977791.0,0.31779468350406803,615360.0,0.0,168020.0,1.0,14.0,0.004550723572360798,0.0,2.0,1,745.0,1.0,21115.0,0.0,0.71,4.0,6.0,0.14,8812.0,715.2952380952381,21.0,3.0,2,2.0,0.0,79.9,Medium Risk
111048_5_1,43.0,1.0,10.0,1,4,85000.0,50000.0,0.0,0.0,0.0,0.0,135000.0,7245,105462,112707,0.8348604825149444,22293.0,0.16513211013251752,33750.0,0.6666666666666666,1130025.0,1.0,16.0,0.6975458657124286,0.0,2.0,1,648.0,1.0,64231.0,0.0,0.45,1.0,4.0,0.68,27613.0,725.4726086956522,23.0,13.0,1,1.0,70000.0,79.2,Medium Risk
111049_1_1,68.0,1.0,16.0,2,2,80000.0,0.0,0.0,0.0,0.0,0.0,80000.0,7913,92950,100863,1.2607717403532457,-20863.0,-0.26078424019699753,40000.0,1.0,20.0,1.0,10.0,2.083331163196705e-05,0.0,2.0,1,621.0,1.0,35541.0,0.0,0.21,0.0,7.0,0.84,23392.0,446.3268181818182,22.0,1.0,1,2.0,0.0,82.7,Medium Risk
111049_7_1,55.0,1.0,10.0,2,2,28000.0,15000.0,0.0,0.0,0.0,0.0,43000.0,4525,56532,61057,1.4198972116927513,-18057.0,-0.41992046696588453,21500.0,0.5,20.0,1.0,10.0,3.875961480694805e-05,0.0,2.0,1,562.0,1.0,29306.0,0.0,0.81,0.0,5.0,0.34,8096.0,387.4280952380952,21.0,27.0,0,2.0,0.0,68.9,High Risk
111050_2_1,55.0,1.0,10.0,1,4,59500.0,0.0,0.0,0.0,0.0,0.0,59500.0,4784,57974,62758,1.0547385758222552,-3258.0,-0.054755382262482985,14875.0,0.75,250022.0,1.0,12.0,0.350170377912636,0.0,2.0,1,585.0,1.0,17052.0,0.0,0.84,1.0,4.0,0.12,7856.0,496.97800000000007,20.0,15.0,1,2.0,0.0,75.9,Medium Risk
111050_7_1,52.0,2.0,9.0,2,4,40000.0,7000.0,0.0,0.0,0.0,0.0,47000.0,5557,63560,69117,1.4705431799323418,-22117.0,-0.47056445607540265,11750.0,0.5,800020.0,1.0,12.0,1.4184726622825137,0.0,2.0,1,663.0,1.0,29530.0,2.0,0.9,2.0,1.0,0.07,11380.0,484.7353333333333,15.0,11.0,1,2.0,0.0,62.1,High Risk
111051_5_1,57.0,1.0,9.0,2,5,104000.0,60000.0,0.0,0.0,0.0,0.0,164000.0,17919,739410,757329,4.617831598587814,-593329.0,-3.0,32800.0,0.5,220023.0,1.0,14.0,0.11180024806897965,0.0,2.0,1,598.0,1.0,52093.0,0.0,0.87,4.0,6.0,0.16,12938.0,616.805625,16.0,25.0,1,2.0,0.0,34.1,High Risk
111051_9_1,55.0,2.0,5.0,1,6,24000.0,360000.0,0.0,0.0,0.0,0.0,384000.0,6719,76167,82886,0.21584839622813481,301114.0,0.7841489996119801,64000.0,0.25,20.0,1.0,10.0,4.3402768358774225e-06,0.0,2.0,1,531.0,0.0,24185.0,0.0,0.65,1.0,1.0,0.98,8645.0,567.0968181818181,22.0,0.0,0,2.0,0.0,92.5,Low Risk
111052_4_1,69.0,2.0,10.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9484,146303,155787,5.0,-155787.0,-3.0,0.0,0.0,19823.0,1.0,12.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,19800.0,5.1,High Risk
111052_9_1,72.0,1.0,9.0,2,3,48100.0,0.0,0.0,0.0,0.0,0.0,48100.0,4875,40724,45599,0.9479844493877466,2501.0,0.051994761023679344,16033.333333333334,1.0,429034.0,1.0,16.0,0.7433008605321196,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,88.0,Low Risk
111053_3_1,54.0,1.0,10.0,1,4,0.0,0.0,1700000.0,0.0,0.0,18000.0,1718000.0,6808,1930840,1937648,1.1278503330324021,-219648.0,-0.12785091510424035,429500.0,0.0,20.0,1.0,10.0,9.701202478599027e-07,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,79.9,Medium Risk
111053_9_1,35.0,2.0,13.0,1,5,0.0,1200000.0,0.0,0.0,0.0,0.0,1200000.0,7864,76674,84538,0.07044827462643781,1115462.0,0.9295508920409233,240000.0,0.0,20.0,1.0,10.0,1.3888887924382783e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,87.4,Low Risk
111054_4_1,38.0,1.0,13.0,1,4,90000.0,0.0,0.0,0.0,0.0,0.0,90000.0,6995,67647,74642,0.8293463405962156,15358.0,0.17064254841612872,22500.0,1.0,14022.0,1.0,12.0,0.012983321311739526,0.0,2.0,1,555.0,1.0,19331.0,0.0,0.15,1.0,8.0,0.23,14672.0,362.8994444444445,18.0,0.0,2,2.0,0.0,82.2,Medium Risk
111054_8_1,69.0,2.0,8.0,4,1,0.0,0.0,6000.0,0.0,0.0,0.0,6000.0,2241,22708,24949,4.157473754374271,-18949.0,-3.0,6000.0,0.0,20.0,1.0,10.0,0.00027777391980666935,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,40.3,High Risk
111055_4_1,64.0,1.0,7.0,2,2,0.0,30000.0,0.0,0.0,0.0,0.0,30000.0,5107,76606,81713,2.723675877470751,-51713.0,-1.7237092096930102,15000.0,0.0,550021.0,1.0,12.0,1.5278318671337023,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,51.9,High Risk
111055_9_1,51.0,2.0,10.0,1,7,63000.0,0.0,0.0,0.0,0.0,0.0,63000.0,7222,83635,90857,1.4421517118775893,-27857.0,-0.4421675846415136,9000.0,0.4,87622.0,1.0,12.0,0.1159019630926414,0.0,2.0,1,644.0,0.0,61731.0,0.0,0.66,2.0,6.0,0.45,19830.0,602.5822222222222,18.0,3.0,1,2.0,0.0,75.8,Medium Risk
111056_4_1,54.0,1.0,5.0,1,3,5000.0,5000.0,0.0,0.0,0.0,0.0,10000.0,3970,12755,16725,1.6723327667233276,-6725.0,-0.6724327567243276,3333.3333333333335,0.3333333333333333,1286.0,1.0,14.0,0.010716577361855318,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,73.2,Medium Risk
111056_9_1,45.0,1.0,11.0,1,4,0.0,0.0,250000.0,0.0,0.0,2000.0,252000.0,3907,149995,153902,0.6107197987309574,98098.0,0.3892762330308213,63000.0,0.0,500020.0,1.0,14.0,0.1653504744211394,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,90.1,Low Risk
111057_4_1,63.0,1.0,11.0,2,4,47000.0,0.0,0.0,0.0,0.0,20000.0,67000.0,4997,34563,39560,0.5904389486724079,27440.0,0.40954612617722125,16750.0,1.0,50021.0,1.0,12.0,0.062215096747392104,0.0,2.0,1,714.0,0.0,32551.0,2.0,0.12,1.0,7.0,0.23,12317.0,382.07388888888886,18.0,13.0,0,2.0,0.0,90.9,Low Risk
111057_8_1,74.0,1.0,15.0,2,6,400000.0,0.0,0.0,0.0,0.0,30000.0,430000.0,7743,651975,659718,1.5342243390131651,-229718.0,-0.5342266645891521,71666.66666666667,1.0,20.0,1.0,10.0,3.875968241091426e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,85.7,Medium Risk
111058_4_1,54.0,1.0,10.0,1,5,83000.0,0.0,0.0,0.0,0.0,0.0,83000.0,7546,253859,261405,3.1494198865073915,-178405.0,-2.1494319345550053,16600.0,0.3333333333333333,20.0,1.0,10.0,2.0080301124195658e-05,0.0,2.0,1,681.0,0.0,42967.0,0.0,0.12,2.0,5.0,0.3,29529.0,540.564074074074,27.0,1.0,1,2.0,0.0,56.7,High Risk
111058_9_1,81.0,2.0,5.0,4,1,0.0,25000.0,0.0,0.0,0.0,0.0,25000.0,2634,67245,69879,2.795048198072077,-44879.0,-1.795088196472141,25000.0,0.0,20.0,1.0,10.0,6.666644444518518e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,51.4,High Risk
111059_4_1,63.0,2.0,12.0,1,5,490800.0,0.0,0.0,0.0,0.0,0.0,490800.0,11022,429735,440757,0.8980360675711745,50043.0,0.10196189494316434,98160.0,0.6,270024.0,1.0,12.0,0.04584758797752174,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,0.0,87.9,Low Risk
111059_9_1,39.0,1.0,10.0,2,2,27000.0,0.0,0.0,0.0,0.0,0.0,27000.0,4511,44590,49101,1.8184882041405874,-22101.0,-0.8185252398059331,13500.0,0.5,8023.0,1.0,12.0,0.024762269252255394,0.0,2.0,1,736.0,0.0,27658.0,0.0,0.92,0.0,5.0,0.97,6272.0,477.0361904761905,21.0,17.0,1,2.0,0.0,74.0,Medium Risk
111060_10_1,36.0,2.0,10.0,2,3,45000.0,50000.0,0.0,0.0,0.0,0.0,95000.0,4895,118970,123865,1.3038283807538869,-28865.0,-0.3038389069588741,31666.666666666668,0.5,20.0,1.0,10.0,1.7543844259785737e-05,0.0,2.0,1,739.0,1.0,31373.0,1.0,0.5,2.0,1.0,0.95,9831.0,552.1781818181818,22.0,2.0,0,2.0,0.0,79.6,Medium Risk
111060_4_1,36.0,1.0,11.0,1,4,0.0,15000.0,0.0,0.0,0.0,0.0,15000.0,6275,208389,214664,5.0,-199664.0,-3.0,3750.0,0.0,300022.0,1.0,12.0,1.6667796290020611,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,32.7,High Risk
111061_4_1,57.0,1.0,13.0,2,3,405000.0,25000.0,80000.0,0.0,0.0,0.0,510000.0,7479,179364,186843,0.3663581051801859,323157.0,0.633639934039345,170000.0,0.3333333333333333,80028.0,1.0,12.0,0.013076468451557443,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,92.9,Low Risk
111062_10_1,40.0,1.0,12.0,1,4,42000.0,0.0,0.0,0.0,0.0,0.0,42000.0,4958,226096,231054,5.0,-189054.0,-3.0,10500.0,0.5,20.0,1.0,10.0,3.968246094749812e-05,0.0,2.0,1,692.0,0.0,10546.0,1.0,0.69,0.0,1.0,0.24,6985.0,470.92789473684206,19.0,23.0,0,2.0,0.0,42.1,High Risk
111062_1_1,47.0,1.0,13.0,1,4,0.0,25000.0,0.0,0.0,0.0,0.0,25000.0,11725,682967,694692,5.0,-669692.0,-3.0,6250.0,0.0,3000028.0,1.0,12.0,10.0,0.0,2.0,1,693.0,0.0,9938.0,0.0,0.05,1.0,8.0,0.31,2802.0,405.7427272727273,22.0,29.0,3,2.0,0.0,11.5,High Risk
111062_5_1,54.0,1.0,10.0,1,4,0.0,0.0,1200000.0,0.0,0.0,0.0,1200000.0,9038,1892240,1901278,1.5843970130024891,-701278.0,-0.584397846335128,300000.0,0.25,5500020.0,1.0,14.0,0.38194580680931894,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,80.7,Medium Risk
111063_5_1,58.0,1.0,11.0,2,3,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,4472,59960,64432,2.147661744608513,-34432.0,-1.1476950768307723,10000.0,0.3333333333333333,192028.0,1.0,12.0,0.5334096294176961,0.0,2.0,1,661.0,0.0,32243.0,1.0,0.33,1.0,1.0,0.52,11748.0,640.317619047619,21.0,23.0,0,2.0,0.0,67.5,High Risk
111064_1_1,38.0,1.0,13.0,2,5,117865.0,125000.0,140400.0,0.0,0.0,0.0,383265.0,11908,133513,145421,0.3794257773974211,237844.0,0.6205716134486231,76653.0,1.0,174636.0,1.0,14.0,0.03797110833428821,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,100.0,Low Risk
111064_5_1,80.0,2.0,9.0,1,5,150000.0,50000.0,600000.0,0.0,0.0,0.0,800000.0,9027,578415,587442,0.7343015821230223,212558.0,0.26569716787854014,160000.0,0.6666666666666666,10028.0,1.0,12.0,0.0010445832245225808,10000.0,1.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,88.3,Low Risk
111065_1_1,41.0,1.0,6.0,1,5,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,3847,27910,31757,3.1753824617538244,-21757.0,-2.1754824517548244,2000.0,0.5,200036.0,1.0,14.0,1.6669527753935385,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,56.7,High Risk
111065_5_1,58.0,1.0,3.0,2,9,81000.0,0.0,0.0,0.0,0.0,0.0,81000.0,9535,126025,135560,1.6735595856841274,-54560.0,-0.6735719312107258,9000.0,0.6666666666666666,1000022.0,1.0,12.0,1.028828159641811,0.0,2.0,1,663.0,0.0,55863.0,0.0,0.52,0.0,3.0,0.45,28483.0,348.9978947368421,19.0,27.0,1,2.0,0.0,69.9,High Risk
111066_10_1,62.0,1.0,8.0,2,3,52000.0,0.0,0.0,0.0,0.0,2000.0,54000.0,5129,584193,589322,5.0,-535322.0,-3.0,18000.0,0.6666666666666666,240025.0,1.0,14.0,0.37040837899941514,0.0,2.0,1,624.0,1.0,63987.0,2.0,0.89,2.0,1.0,0.14,18072.0,696.81,24.0,21.0,1,1.0,60000.0,36.5,High Risk
111066_5_1,60.0,1.0,13.0,2,6,120000.0,0.0,0.0,0.0,0.0,24500.0,144500.0,7490,286094,293584,2.031709123120255,-149084.0,-1.0317160434875883,24083.333333333332,0.25,75021.0,1.0,12.0,0.043264680931556554,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,76.6,Medium Risk
111067_2_1,56.0,1.0,10.0,2,7,84000.0,20000.0,0.0,0.0,0.0,0.0,104000.0,10035,63736,73771,0.7093297179834809,30229.0,0.2906606667243584,14857.142857142857,0.4,20.0,1.0,10.0,1.60256281845928e-05,0.0,2.0,1,632.0,1.0,115109.0,0.0,0.93,2.0,6.0,0.38,29117.0,463.1955555555556,9.0,4.0,2,2.0,0.0,74.5,Medium Risk
111067_7_1,59.0,1.0,6.0,2,6,111000.0,0.0,20000.0,0.0,0.0,0.0,131000.0,10716,158443,169159,1.2912802192349677,-38159.0,-0.2912878527644827,21833.333333333332,0.6,308022.0,1.0,14.0,0.19594262344616828,0.0,2.0,1,620.0,0.0,34817.0,1.0,0.34,1.0,4.0,0.52,30049.0,526.8205,20.0,21.0,1,2.0,0.0,77.7,Medium Risk
111068_2_1,41.0,1.0,8.0,1,7,88000.0,20000.0,0.0,0.0,0.0,13000.0,121000.0,12442,258845,271287,2.2420227932000563,-150287.0,-1.2420310575945652,17285.714285714286,0.25,1367385.0,1.0,18.0,0.941724558040938,0.0,2.0,1,694.0,0.0,71820.0,0.0,0.13,2.0,7.0,0.68,34874.0,445.225,24.0,19.0,2,2.0,0.0,64.7,High Risk
111068_6_1,68.0,1.0,9.0,2,2,0.0,36000.0,24000.0,0.0,0.0,0.0,60000.0,3880,28981,32861,0.5476742054299095,27139.0,0.452309128181197,30000.0,0.0,38028.0,1.0,12.0,0.05281659331028707,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,82.1,Medium Risk
111069_1_1,55.0,1.0,11.0,2,5,41000.0,0.0,0.0,0.0,0.0,5000.0,46000.0,4226,56106,60332,1.3115367057237886,-14332.0,-0.3115584443816439,9200.0,0.25,50028.0,1.0,12.0,0.09063027059733587,0.0,2.0,1,655.0,1.0,64296.0,0.0,0.73,1.0,8.0,0.94,16810.0,483.2341176470588,17.0,1.0,0,2.0,0.0,63.3,High Risk
111069_5_1,65.0,2.0,8.0,1,3,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,5291,27202,32493,5.0,-26493.0,-3.0,2000.0,0.0,20.0,1.0,10.0,0.00027777391980666935,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,36.5,High Risk
111070_5_1,61.0,1.0,13.0,1,4,212000.0,0.0,0.0,0.0,0.0,0.0,212000.0,6669,166205,172874,0.8154395498134442,39126.0,0.18455573322767346,53000.0,0.75,680031.0,1.0,14.0,0.26730767794509513,80000.0,1.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,85.8,Medium Risk
111071_1_1,70.0,2.0,13.0,2,4,30000.0,150000.0,0.0,0.0,0.0,30000.0,210000.0,6014,459957,465971,2.2188989576240115,-255971.0,-1.2189037195060977,52500.0,0.5,300021.0,1.0,12.0,0.11905590513654558,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,72.3,Medium Risk
111071_7_1,41.0,1.0,12.0,1,4,40000.0,10000.0,0.0,0.0,0.0,0.0,50000.0,5479,80552,86031,1.7205855882882342,-36031.0,-0.7206055878882422,12500.0,0.5,20.0,1.0,10.0,3.333327777787037e-05,0.0,2.0,1,628.0,0.0,22307.0,0.0,0.11,0.0,5.0,0.67,4807.0,649.3977777777777,18.0,18.0,0,2.0,0.0,71.8,High Risk
111072_1_1,49.0,1.0,11.0,1,6,30000.0,0.0,0.0,0.0,0.0,30000.0,60000.0,10581,102346,112927,1.882085298578357,-52927.0,-0.8821019649672506,10000.0,0.25,1300030.0,1.0,16.0,1.8055947144517854,300000.0,1.0,1,739.0,1.0,45043.0,0.0,0.77,2.0,4.0,0.42,10536.0,541.2414285714286,14.0,28.0,2,2.0,0.0,63.3,High Risk
